source_id,legacy_work_key,original_path,original_sha1,original_lines,segment_no,start_line,end_line,extract_id,extract_role,extract_path,extract_body_sha1
LS-WS-0064,,audit/LUMEN_CONTRACT_TRACKER.md,EA74B18E611681C8BFDFEA7F436AE16E2222F596,16008,228,13758,13790,LX-WS-0064-DEC-01,DECISION,records/decisions/LX-WS-0064-DEC-01_LEGACY.md,159A2058EE96A0E99478B2F6833FE7573D31B3ED
LS-WS-0064,,audit/LUMEN_CONTRACT_TRACKER.md,EA74B18E611681C8BFDFEA7F436AE16E2222F596,16008,229,13791,13824,LX-WS-0064-DEC-01,DECISION,records/decisions/LX-WS-0064-DEC-01_LEGACY.md,159A2058EE96A0E99478B2F6833FE7573D31B3ED
LS-WS-0064,,audit/LUMEN_CONTRACT_TRACKER.md,EA74B18E611681C8BFDFEA7F436AE16E2222F596,16008,230,13825,13856,LX-WS-0064-CTX-07,CONTEXT,records/history/archive/LX-WS-0064-CTX-07_LEGACY.md,4369409E9D975E26584B526188FDC9480B15C706
LS-WS-0064,,audit/LUMEN_CONTRACT_TRACKER.md,EA74B18E611681C8BFDFEA7F436AE16E2222F596,16008,231,13857,13893,LX-WS-0064-EVD-02,EVIDENCE,records/evidence/runs/LX-WS-0064-EVD-02_LEGACY.md,97803B4BF69A445EDBF0F440278E578DFCA8EEB2
LS-WS-0064,,audit/LUMEN_CONTRACT_TRACKER.md,EA74B18E611681C8BFDFEA7F436AE16E2222F596,16008,232,13894,13931,LX-WS-0064-EVD-02,EVIDENCE,records/evidence/runs/LX-WS-0064-EVD-02_LEGACY.md,97803B4BF69A445EDBF0F440278E578DFCA8EEB2
LS-WS-0064,,audit/LUMEN_CONTRACT_TRACKER.md,EA74B18E611681C8BFDFEA7F436AE16E2222F596,16008,233,13932,13968,LX-WS-0064-DEC-01,DECISION,records/decisions/LX-WS-0064-DEC-01_LEGACY.md,159A2058EE96A0E99478B2F6833FE7573D31B3ED
LS-WS-0064,,audit/LUMEN_CONTRACT_TRACKER.md,EA74B18E611681C8BFDFEA7F436AE16E2222F596,16008,234,13969,14007,LX-WS-0064-DEC-01,DECISION,records/decisions/LX-WS-0064-DEC-01_LEGACY.md,159A2058EE96A0E99478B2F6833FE7573D31B3ED
LS-WS-0064,,audit/LUMEN_CONTRACT_TRACKER.md,EA74B18E611681C8BFDFEA7F436AE16E2222F596,16008,235,14008,14053,LX-WS-0064-EVD-02,EVIDENCE,records/evidence/runs/LX-WS-0064-EVD-02_LEGACY.md,97803B4BF69A445EDBF0F440278E578DFCA8EEB2
LS-WS-0064,,audit/LUMEN_CONTRACT_TRACKER.md,EA74B18E611681C8BFDFEA7F436AE16E2222F596,16008,236,14054,14099,LX-WS-0064-EVD-02,EVIDENCE,records/evidence/runs/LX-WS-0064-EVD-02_LEGACY.md,97803B4BF69A445EDBF0F440278E578DFCA8EEB2
LS-WS-0064,,audit/LUMEN_CONTRACT_TRACKER.md,EA74B18E611681C8BFDFEA7F436AE16E2222F596,16008,237,14100,14138,LX-WS-0064-DEC-01,DECISION,records/decisions/LX-WS-0064-DEC-01_LEGACY.md,159A2058EE96A0E99478B2F6833FE7573D31B3ED
LS-WS-0064,,audit/LUMEN_CONTRACT_TRACKER.md,EA74B18E611681C8BFDFEA7F436AE16E2222F596,16008,238,14139,14179,LX-WS-0064-DEC-01,DECISION,records/decisions/LX-WS-0064-DEC-01_LEGACY.md,159A2058EE96A0E99478B2F6833FE7573D31B3ED
LS-WS-0064,,audit/LUMEN_CONTRACT_TRACKER.md,EA74B18E611681C8BFDFEA7F436AE16E2222F596,16008,239,14180,14219,LX-WS-0064-DEC-01,DECISION,records/decisions/LX-WS-0064-DEC-01_LEGACY.md,159A2058EE96A0E99478B2F6833FE7573D31B3ED
LS-WS-0064,,audit/LUMEN_CONTRACT_TRACKER.md,EA74B18E611681C8BFDFEA7F436AE16E2222F596,16008,240,14220,14268,LX-WS-0064-EVD-02,EVIDENCE,records/evidence/runs/LX-WS-0064-EVD-02_LEGACY.md,97803B4BF69A445EDBF0F440278E578DFCA8EEB2
LS-WS-0064,,audit/LUMEN_CONTRACT_TRACKER.md,EA74B18E611681C8BFDFEA7F436AE16E2222F596,16008,241,14269,14315,LX-WS-0064-EVD-02,EVIDENCE,records/evidence/runs/LX-WS-0064-EVD-02_LEGACY.md,97803B4BF69A445EDBF0F440278E578DFCA8EEB2
LS-WS-0064,,audit/LUMEN_CONTRACT_TRACKER.md,EA74B18E611681C8BFDFEA7F436AE16E2222F596,16008,242,14316,14355,LX-WS-0064-DEC-01,DECISION,records/decisions/LX-WS-0064-DEC-01_LEGACY.md,159A2058EE96A0E99478B2F6833FE7573D31B3ED
LS-WS-0064,,audit/LUMEN_CONTRACT_TRACKER.md,EA74B18E611681C8BFDFEA7F436AE16E2222F596,16008,243,14356,14395,LX-WS-0064-DEC-01,DECISION,records/decisions/LX-WS-0064-DEC-01_LEGACY.md,159A2058EE96A0E99478B2F6833FE7573D31B3ED
LS-WS-0064,,audit/LUMEN_CONTRACT_TRACKER.md,EA74B18E611681C8BFDFEA7F436AE16E2222F596,16008,244,14396,14436,LX-WS-0064-DEC-01,DECISION,records/decisions/LX-WS-0064-DEC-01_LEGACY.md,159A2058EE96A0E99478B2F6833FE7573D31B3ED
LS-WS-0064,,audit/LUMEN_CONTRACT_TRACKER.md,EA74B18E611681C8BFDFEA7F436AE16E2222F596,16008,245,14437,14478,LX-WS-0064-EVD-02,EVIDENCE,records/evidence/runs/LX-WS-0064-EVD-02_LEGACY.md,97803B4BF69A445EDBF0F440278E578DFCA8EEB2
LS-WS-0064,,audit/LUMEN_CONTRACT_TRACKER.md,EA74B18E611681C8BFDFEA7F436AE16E2222F596,16008,246,14479,14518,LX-WS-0064-EVD-02,EVIDENCE,records/evidence/runs/LX-WS-0064-EVD-02_LEGACY.md,97803B4BF69A445EDBF0F440278E578DFCA8EEB2
LS-WS-0064,,audit/LUMEN_CONTRACT_TRACKER.md,EA74B18E611681C8BFDFEA7F436AE16E2222F596,16008,247,14519,14554,LX-WS-0064-DEC-01,DECISION,records/decisions/LX-WS-0064-DEC-01_LEGACY.md,159A2058EE96A0E99478B2F6833FE7573D31B3ED
LS-WS-0064,,audit/LUMEN_CONTRACT_TRACKER.md,EA74B18E611681C8BFDFEA7F436AE16E2222F596,16008,248,14555,14598,LX-WS-0064-DEC-01,DECISION,records/decisions/LX-WS-0064-DEC-01_LEGACY.md,159A2058EE96A0E99478B2F6833FE7573D31B3ED
LS-WS-0064,,audit/LUMEN_CONTRACT_TRACKER.md,EA74B18E611681C8BFDFEA7F436AE16E2222F596,16008,249,14599,14642,LX-WS-0064-DEC-01,DECISION,records/decisions/LX-WS-0064-DEC-01_LEGACY.md,159A2058EE96A0E99478B2F6833FE7573D31B3ED
LS-WS-0064,,audit/LUMEN_CONTRACT_TRACKER.md,EA74B18E611681C8BFDFEA7F436AE16E2222F596,16008,250,14643,14686,LX-WS-0064-DEC-01,DECISION,records/decisions/LX-WS-0064-DEC-01_LEGACY.md,159A2058EE96A0E99478B2F6833FE7573D31B3ED
LS-WS-0064,,audit/LUMEN_CONTRACT_TRACKER.md,EA74B18E611681C8BFDFEA7F436AE16E2222F596,16008,251,14687,14731,LX-WS-0064-DEC-01,DECISION,records/decisions/LX-WS-0064-DEC-01_LEGACY.md,159A2058EE96A0E99478B2F6833FE7573D31B3ED
LS-WS-0064,,audit/LUMEN_CONTRACT_TRACKER.md,EA74B18E611681C8BFDFEA7F436AE16E2222F596,16008,252,14732,14777,LX-WS-0064-DEC-01,DECISION,records/decisions/LX-WS-0064-DEC-01_LEGACY.md,159A2058EE96A0E99478B2F6833FE7573D31B3ED
LS-WS-0064,,audit/LUMEN_CONTRACT_TRACKER.md,EA74B18E611681C8BFDFEA7F436AE16E2222F596,16008,253,14778,14825,LX-WS-0064-DEC-01,DECISION,records/decisions/LX-WS-0064-DEC-01_LEGACY.md,159A2058EE96A0E99478B2F6833FE7573D31B3ED
LS-WS-0064,,audit/LUMEN_CONTRACT_TRACKER.md,EA74B18E611681C8BFDFEA7F436AE16E2222F596,16008,254,14826,14874,LX-WS-0064-DEC-01,DECISION,records/decisions/LX-WS-0064-DEC-01_LEGACY.md,159A2058EE96A0E99478B2F6833FE7573D31B3ED
LS-WS-0064,,audit/LUMEN_CONTRACT_TRACKER.md,EA74B18E611681C8BFDFEA7F436AE16E2222F596,16008,255,14875,14923,LX-WS-0064-DEC-01,DECISION,records/decisions/LX-WS-0064-DEC-01_LEGACY.md,159A2058EE96A0E99478B2F6833FE7573D31B3ED
LS-WS-0064,,audit/LUMEN_CONTRACT_TRACKER.md,EA74B18E611681C8BFDFEA7F436AE16E2222F596,16008,256,14924,14973,LX-WS-0064-DEC-01,DECISION,records/decisions/LX-WS-0064-DEC-01_LEGACY.md,159A2058EE96A0E99478B2F6833FE7573D31B3ED
LS-WS-0064,,audit/LUMEN_CONTRACT_TRACKER.md,EA74B18E611681C8BFDFEA7F436AE16E2222F596,16008,257,14974,15009,LX-WS-0064-DEC-01,DECISION,records/decisions/LX-WS-0064-DEC-01_LEGACY.md,159A2058EE96A0E99478B2F6833FE7573D31B3ED
LS-WS-0064,,audit/LUMEN_CONTRACT_TRACKER.md,EA74B18E611681C8BFDFEA7F436AE16E2222F596,16008,258,15010,15044,LX-WS-0064-DEC-01,DECISION,records/decisions/LX-WS-0064-DEC-01_LEGACY.md,159A2058EE96A0E99478B2F6833FE7573D31B3ED
LS-WS-0064,,audit/LUMEN_CONTRACT_TRACKER.md,EA74B18E611681C8BFDFEA7F436AE16E2222F596,16008,259,15045,15080,LX-WS-0064-DEC-01,DECISION,records/decisions/LX-WS-0064-DEC-01_LEGACY.md,159A2058EE96A0E99478B2F6833FE7573D31B3ED
LS-WS-0064,,audit/LUMEN_CONTRACT_TRACKER.md,EA74B18E611681C8BFDFEA7F436AE16E2222F596,16008,260,15081,15120,LX-WS-0064-DEC-01,DECISION,records/decisions/LX-WS-0064-DEC-01_LEGACY.md,159A2058EE96A0E99478B2F6833FE7573D31B3ED
LS-WS-0064,,audit/LUMEN_CONTRACT_TRACKER.md,EA74B18E611681C8BFDFEA7F436AE16E2222F596,16008,261,15121,15160,LX-WS-0064-DEC-01,DECISION,records/decisions/LX-WS-0064-DEC-01_LEGACY.md,159A2058EE96A0E99478B2F6833FE7573D31B3ED
LS-WS-0064,,audit/LUMEN_CONTRACT_TRACKER.md,EA74B18E611681C8BFDFEA7F436AE16E2222F596,16008,262,15161,15199,LX-WS-0064-EVD-02,EVIDENCE,records/evidence/runs/LX-WS-0064-EVD-02_LEGACY.md,97803B4BF69A445EDBF0F440278E578DFCA8EEB2
LS-WS-0064,,audit/LUMEN_CONTRACT_TRACKER.md,EA74B18E611681C8BFDFEA7F436AE16E2222F596,16008,263,15200,15238,LX-WS-0064-DEC-01,DECISION,records/decisions/LX-WS-0064-DEC-01_LEGACY.md,159A2058EE96A0E99478B2F6833FE7573D31B3ED
LS-WS-0064,,audit/LUMEN_CONTRACT_TRACKER.md,EA74B18E611681C8BFDFEA7F436AE16E2222F596,16008,264,15239,15280,LX-WS-0064-DEC-01,DECISION,records/decisions/LX-WS-0064-DEC-01_LEGACY.md,159A2058EE96A0E99478B2F6833FE7573D31B3ED
LS-WS-0064,,audit/LUMEN_CONTRACT_TRACKER.md,EA74B18E611681C8BFDFEA7F436AE16E2222F596,16008,265,15281,15322,LX-WS-0064-DEC-01,DECISION,records/decisions/LX-WS-0064-DEC-01_LEGACY.md,159A2058EE96A0E99478B2F6833FE7573D31B3ED
LS-WS-0064,,audit/LUMEN_CONTRACT_TRACKER.md,EA74B18E611681C8BFDFEA7F436AE16E2222F596,16008,266,15323,15362,LX-WS-0064-DEC-01,DECISION,records/decisions/LX-WS-0064-DEC-01_LEGACY.md,159A2058EE96A0E99478B2F6833FE7573D31B3ED
LS-WS-0064,,audit/LUMEN_CONTRACT_TRACKER.md,EA74B18E611681C8BFDFEA7F436AE16E2222F596,16008,267,15363,15403,LX-WS-0064-EVD-02,EVIDENCE,records/evidence/runs/LX-WS-0064-EVD-02_LEGACY.md,97803B4BF69A445EDBF0F440278E578DFCA8EEB2
LS-WS-0064,,audit/LUMEN_CONTRACT_TRACKER.md,EA74B18E611681C8BFDFEA7F436AE16E2222F596,16008,268,15404,15442,LX-WS-0064-DEC-01,DECISION,records/decisions/LX-WS-0064-DEC-01_LEGACY.md,159A2058EE96A0E99478B2F6833FE7573D31B3ED
LS-WS-0064,,audit/LUMEN_CONTRACT_TRACKER.md,EA74B18E611681C8BFDFEA7F436AE16E2222F596,16008,269,15443,15483,LX-WS-0064-DEC-01,DECISION,records/decisions/LX-WS-0064-DEC-01_LEGACY.md,159A2058EE96A0E99478B2F6833FE7573D31B3ED
LS-WS-0064,,audit/LUMEN_CONTRACT_TRACKER.md,EA74B18E611681C8BFDFEA7F436AE16E2222F596,16008,270,15484,15520,LX-WS-0064-DEC-01,DECISION,records/decisions/LX-WS-0064-DEC-01_LEGACY.md,159A2058EE96A0E99478B2F6833FE7573D31B3ED
LS-WS-0064,,audit/LUMEN_CONTRACT_TRACKER.md,EA74B18E611681C8BFDFEA7F436AE16E2222F596,16008,271,15521,15550,LX-WS-0064-CTX-07,CONTEXT,records/history/archive/LX-WS-0064-CTX-07_LEGACY.md,4369409E9D975E26584B526188FDC9480B15C706
LS-WS-0064,,audit/LUMEN_CONTRACT_TRACKER.md,EA74B18E611681C8BFDFEA7F436AE16E2222F596,16008,272,15551,15580,LX-WS-0064-EVD-02,EVIDENCE,records/evidence/runs/LX-WS-0064-EVD-02_LEGACY.md,97803B4BF69A445EDBF0F440278E578DFCA8EEB2
LS-WS-0064,,audit/LUMEN_CONTRACT_TRACKER.md,EA74B18E611681C8BFDFEA7F436AE16E2222F596,16008,273,15581,15612,LX-WS-0064-DEC-01,DECISION,records/decisions/LX-WS-0064-DEC-01_LEGACY.md,159A2058EE96A0E99478B2F6833FE7573D31B3ED
LS-WS-0064,,audit/LUMEN_CONTRACT_TRACKER.md,EA74B18E611681C8BFDFEA7F436AE16E2222F596,16008,274,15613,15643,LX-WS-0064-DEC-01,DECISION,records/decisions/LX-WS-0064-DEC-01_LEGACY.md,159A2058EE96A0E99478B2F6833FE7573D31B3ED
LS-WS-0064,,audit/LUMEN_CONTRACT_TRACKER.md,EA74B18E611681C8BFDFEA7F436AE16E2222F596,16008,275,15644,15679,LX-WS-0064-EVD-02,EVIDENCE,records/evidence/runs/LX-WS-0064-EVD-02_LEGACY.md,97803B4BF69A445EDBF0F440278E578DFCA8EEB2
LS-WS-0064,,audit/LUMEN_CONTRACT_TRACKER.md,EA74B18E611681C8BFDFEA7F436AE16E2222F596,16008,276,15680,15711,LX-WS-0064-EVD-02,EVIDENCE,records/evidence/runs/LX-WS-0064-EVD-02_LEGACY.md,97803B4BF69A445EDBF0F440278E578DFCA8EEB2
LS-WS-0064,,audit/LUMEN_CONTRACT_TRACKER.md,EA74B18E611681C8BFDFEA7F436AE16E2222F596,16008,277,15712,15743,LX-WS-0064-DEC-01,DECISION,records/decisions/LX-WS-0064-DEC-01_LEGACY.md,159A2058EE96A0E99478B2F6833FE7573D31B3ED
LS-WS-0064,,audit/LUMEN_CONTRACT_TRACKER.md,EA74B18E611681C8BFDFEA7F436AE16E2222F596,16008,278,15744,15776,LX-WS-0064-DEC-01,DECISION,records/decisions/LX-WS-0064-DEC-01_LEGACY.md,159A2058EE96A0E99478B2F6833FE7573D31B3ED
LS-WS-0064,,audit/LUMEN_CONTRACT_TRACKER.md,EA74B18E611681C8BFDFEA7F436AE16E2222F596,16008,279,15777,15803,LX-WS-0064-EVD-02,EVIDENCE,records/evidence/runs/LX-WS-0064-EVD-02_LEGACY.md,97803B4BF69A445EDBF0F440278E578DFCA8EEB2
LS-WS-0064,,audit/LUMEN_CONTRACT_TRACKER.md,EA74B18E611681C8BFDFEA7F436AE16E2222F596,16008,280,15804,15862,LX-WS-0064-EVD-02,EVIDENCE,records/evidence/runs/LX-WS-0064-EVD-02_LEGACY.md,97803B4BF69A445EDBF0F440278E578DFCA8EEB2
LS-WS-0064,,audit/LUMEN_CONTRACT_TRACKER.md,EA74B18E611681C8BFDFEA7F436AE16E2222F596,16008,281,15863,15878,LX-WS-0064-IMP-04,IMPLEMENTATION,records/history/archive/LX-WS-0064-IMP-04_LEGACY.md,1A14291E822751DE5D7A2B734031D71DDD5E7E2D
LS-WS-0064,,audit/LUMEN_CONTRACT_TRACKER.md,EA74B18E611681C8BFDFEA7F436AE16E2222F596,16008,282,15879,15909,LX-WS-0064-EVD-02,EVIDENCE,records/evidence/runs/LX-WS-0064-EVD-02_LEGACY.md,97803B4BF69A445EDBF0F440278E578DFCA8EEB2
LS-WS-0064,,audit/LUMEN_CONTRACT_TRACKER.md,EA74B18E611681C8BFDFEA7F436AE16E2222F596,16008,283,15910,15928,LX-WS-0064-EVD-02,EVIDENCE,records/evidence/runs/LX-WS-0064-EVD-02_LEGACY.md,97803B4BF69A445EDBF0F440278E578DFCA8EEB2
LS-WS-0064,,audit/LUMEN_CONTRACT_TRACKER.md,EA74B18E611681C8BFDFEA7F436AE16E2222F596,16008,284,15929,15949,LX-WS-0064-IMP-04,IMPLEMENTATION,records/history/archive/LX-WS-0064-IMP-04_LEGACY.md,1A14291E822751DE5D7A2B734031D71DDD5E7E2D
LS-WS-0064,,audit/LUMEN_CONTRACT_TRACKER.md,EA74B18E611681C8BFDFEA7F436AE16E2222F596,16008,285,15950,15972,LX-WS-0064-CTX-07,CONTEXT,records/history/archive/LX-WS-0064-CTX-07_LEGACY.md,4369409E9D975E26584B526188FDC9480B15C706
LS-WS-0064,,audit/LUMEN_CONTRACT_TRACKER.md,EA74B18E611681C8BFDFEA7F436AE16E2222F596,16008,286,15973,15996,LX-WS-0064-CTX-07,CONTEXT,records/history/archive/LX-WS-0064-CTX-07_LEGACY.md,4369409E9D975E26584B526188FDC9480B15C706
LS-WS-0064,,audit/LUMEN_CONTRACT_TRACKER.md,EA74B18E611681C8BFDFEA7F436AE16E2222F596,16008,287,15997,16008,LX-WS-0064-CTX-07,CONTEXT,records/history/archive/LX-WS-0064-CTX-07_LEGACY.md,4369409E9D975E26584B526188FDC9480B15C706
LS-WS-0065,,audit/LUMEN_IMPLEMENTATION_STATUS.md,EE2593354FAC55E6E3B4579525334F9865A752A4,19239,1,1,2,LX-WS-0065-CTX-07,CONTEXT,records/history/archive/LX-WS-0065-CTX-07_LEGACY.md,B3B9F70DB693224E112B2926D928A4AA45C2D789
LS-WS-0065,,audit/LUMEN_IMPLEMENTATION_STATUS.md,EE2593354FAC55E6E3B4579525334F9865A752A4,19239,2,3,14,LX-WS-0065-CTX-07,CONTEXT,records/history/archive/LX-WS-0065-CTX-07_LEGACY.md,B3B9F70DB693224E112B2926D928A4AA45C2D789
LS-WS-0065,,audit/LUMEN_IMPLEMENTATION_STATUS.md,EE2593354FAC55E6E3B4579525334F9865A752A4,19239,3,15,73,LX-WS-0065-CTX-07,CONTEXT,records/history/archive/LX-WS-0065-CTX-07_LEGACY.md,B3B9F70DB693224E112B2926D928A4AA45C2D789
LS-WS-0065,,audit/LUMEN_IMPLEMENTATION_STATUS.md,EE2593354FAC55E6E3B4579525334F9865A752A4,19239,4,74,133,LX-WS-0065-DEC-01,DECISION,records/decisions/LX-WS-0065-DEC-01_LEGACY.md,087BBD15575824232469C555C148F67F14A23CC1
LS-WS-0065,,audit/LUMEN_IMPLEMENTATION_STATUS.md,EE2593354FAC55E6E3B4579525334F9865A752A4,19239,5,134,195,LX-WS-0065-DEC-01,DECISION,records/decisions/LX-WS-0065-DEC-01_LEGACY.md,087BBD15575824232469C555C148F67F14A23CC1
LS-WS-0065,,audit/LUMEN_IMPLEMENTATION_STATUS.md,EE2593354FAC55E6E3B4579525334F9865A752A4,19239,6,196,285,LX-WS-0065-RES-06,RESEARCH,records/history/archive/LX-WS-0065-RES-06_LEGACY.md,958F8B3AD357A035D2D1A546C633A2F5AFA4BA1A
LS-WS-0065,,audit/LUMEN_IMPLEMENTATION_STATUS.md,EE2593354FAC55E6E3B4579525334F9865A752A4,19239,7,286,360,LX-WS-0065-RES-06,RESEARCH,records/history/archive/LX-WS-0065-RES-06_LEGACY.md,958F8B3AD357A035D2D1A546C633A2F5AFA4BA1A
LS-WS-0065,,audit/LUMEN_IMPLEMENTATION_STATUS.md,EE2593354FAC55E6E3B4579525334F9865A752A4,19239,8,361,399,LX-WS-0065-EVD-02,EVIDENCE,records/evidence/runs/LX-WS-0065-EVD-02_LEGACY.md,F317542C10FBAE950EE7EBE4C0684BE27417A8EE
LS-WS-0065,,audit/LUMEN_IMPLEMENTATION_STATUS.md,EE2593354FAC55E6E3B4579525334F9865A752A4,19239,9,400,489,LX-WS-0065-EVD-02,EVIDENCE,records/evidence/runs/LX-WS-0065-EVD-02_LEGACY.md,F317542C10FBAE950EE7EBE4C0684BE27417A8EE
LS-WS-0065,,audit/LUMEN_IMPLEMENTATION_STATUS.md,EE2593354FAC55E6E3B4579525334F9865A752A4,19239,10,490,560,LX-WS-0065-RES-06,RESEARCH,records/history/archive/LX-WS-0065-RES-06_LEGACY.md,958F8B3AD357A035D2D1A546C633A2F5AFA4BA1A
LS-WS-0065,,audit/LUMEN_IMPLEMENTATION_STATUS.md,EE2593354FAC55E6E3B4579525334F9865A752A4,19239,11,561,591,LX-WS-0065-RES-06,RESEARCH,records/history/archive/LX-WS-0065-RES-06_LEGACY.md,958F8B3AD357A035D2D1A546C633A2F5AFA4BA1A
LS-WS-0065,,audit/LUMEN_IMPLEMENTATION_STATUS.md,EE2593354FAC55E6E3B4579525334F9865A752A4,19239,12,592,682,LX-WS-0065-FND-03,FINDING,records/history/archive/LX-WS-0065-FND-03_LEGACY.md,564F9D99F27FD4B3922D287F2E8E6614A51E9DC3
LS-WS-0065,,audit/LUMEN_IMPLEMENTATION_STATUS.md,EE2593354FAC55E6E3B4579525334F9865A752A4,19239,13,683,777,LX-WS-0065-EVD-02,EVIDENCE,records/evidence/runs/LX-WS-0065-EVD-02_LEGACY.md,F317542C10FBAE950EE7EBE4C0684BE27417A8EE
LS-WS-0065,,audit/LUMEN_IMPLEMENTATION_STATUS.md,EE2593354FAC55E6E3B4579525334F9865A752A4,19239,14,778,857,LX-WS-0065-FND-03,FINDING,records/history/archive/LX-WS-0065-FND-03_LEGACY.md,564F9D99F27FD4B3922D287F2E8E6614A51E9DC3
LS-WS-0065,,audit/LUMEN_IMPLEMENTATION_STATUS.md,EE2593354FAC55E6E3B4579525334F9865A752A4,19239,15,858,933,LX-WS-0065-CTX-07,CONTEXT,records/history/archive/LX-WS-0065-CTX-07_LEGACY.md,B3B9F70DB693224E112B2926D928A4AA45C2D789
LS-WS-0065,,audit/LUMEN_IMPLEMENTATION_STATUS.md,EE2593354FAC55E6E3B4579525334F9865A752A4,19239,16,934,1041,LX-WS-0065-FND-03,FINDING,records/history/archive/LX-WS-0065-FND-03_LEGACY.md,564F9D99F27FD4B3922D287F2E8E6614A51E9DC3
LS-WS-0065,,audit/LUMEN_IMPLEMENTATION_STATUS.md,EE2593354FAC55E6E3B4579525334F9865A752A4,19239,17,1042,1193,LX-WS-0065-EVD-02,EVIDENCE,records/evidence/runs/LX-WS-0065-EVD-02_LEGACY.md,F317542C10FBAE950EE7EBE4C0684BE27417A8EE
LS-WS-0065,,audit/LUMEN_IMPLEMENTATION_STATUS.md,EE2593354FAC55E6E3B4579525334F9865A752A4,19239,18,1194,1315,LX-WS-0065-FND-03,FINDING,records/history/archive/LX-WS-0065-FND-03_LEGACY.md,564F9D99F27FD4B3922D287F2E8E6614A51E9DC3
LS-WS-0065,,audit/LUMEN_IMPLEMENTATION_STATUS.md,EE2593354FAC55E6E3B4579525334F9865A752A4,19239,19,1316,1437,LX-WS-0065-EVD-02,EVIDENCE,records/evidence/runs/LX-WS-0065-EVD-02_LEGACY.md,F317542C10FBAE950EE7EBE4C0684BE27417A8EE
LS-WS-0065,,audit/LUMEN_IMPLEMENTATION_STATUS.md,EE2593354FAC55E6E3B4579525334F9865A752A4,19239,20,1438,1567,LX-WS-0065-FND-03,FINDING,records/history/archive/LX-WS-0065-FND-03_LEGACY.md,564F9D99F27FD4B3922D287F2E8E6614A51E9DC3
LS-WS-0065,,audit/LUMEN_IMPLEMENTATION_STATUS.md,EE2593354FAC55E6E3B4579525334F9865A752A4,19239,21,1568,1732,LX-WS-0065-FND-03,FINDING,records/history/archive/LX-WS-0065-FND-03_LEGACY.md,564F9D99F27FD4B3922D287F2E8E6614A51E9DC3
LS-WS-0065,,audit/LUMEN_IMPLEMENTATION_STATUS.md,EE2593354FAC55E6E3B4579525334F9865A752A4,19239,22,1733,1887,LX-WS-0065-FND-03,FINDING,records/history/archive/LX-WS-0065-FND-03_LEGACY.md,564F9D99F27FD4B3922D287F2E8E6614A51E9DC3
LS-WS-0065,,audit/LUMEN_IMPLEMENTATION_STATUS.md,EE2593354FAC55E6E3B4579525334F9865A752A4,19239,23,1888,2037,LX-WS-0065-FND-03,FINDING,records/history/archive/LX-WS-0065-FND-03_LEGACY.md,564F9D99F27FD4B3922D287F2E8E6614A51E9DC3
LS-WS-0065,,audit/LUMEN_IMPLEMENTATION_STATUS.md,EE2593354FAC55E6E3B4579525334F9865A752A4,19239,24,2038,2228,LX-WS-0065-FND-03,FINDING,records/history/archive/LX-WS-0065-FND-03_LEGACY.md,564F9D99F27FD4B3922D287F2E8E6614A51E9DC3
LS-WS-0065,,audit/LUMEN_IMPLEMENTATION_STATUS.md,EE2593354FAC55E6E3B4579525334F9865A752A4,19239,25,2229,2377,LX-WS-0065-FND-03,FINDING,records/history/archive/LX-WS-0065-FND-03_LEGACY.md,564F9D99F27FD4B3922D287F2E8E6614A51E9DC3
LS-WS-0065,,audit/LUMEN_IMPLEMENTATION_STATUS.md,EE2593354FAC55E6E3B4579525334F9865A752A4,19239,26,2378,2480,LX-WS-0065-FND-03,FINDING,records/history/archive/LX-WS-0065-FND-03_LEGACY.md,564F9D99F27FD4B3922D287F2E8E6614A51E9DC3
LS-WS-0065,,audit/LUMEN_IMPLEMENTATION_STATUS.md,EE2593354FAC55E6E3B4579525334F9865A752A4,19239,27,2481,2503,LX-WS-0065-RES-06,RESEARCH,records/history/archive/LX-WS-0065-RES-06_LEGACY.md,958F8B3AD357A035D2D1A546C633A2F5AFA4BA1A
LS-WS-0065,,audit/LUMEN_IMPLEMENTATION_STATUS.md,EE2593354FAC55E6E3B4579525334F9865A752A4,19239,28,2504,2623,LX-WS-0065-FND-03,FINDING,records/history/archive/LX-WS-0065-FND-03_LEGACY.md,564F9D99F27FD4B3922D287F2E8E6614A51E9DC3
LS-WS-0065,,audit/LUMEN_IMPLEMENTATION_STATUS.md,EE2593354FAC55E6E3B4579525334F9865A752A4,19239,29,2624,2771,LX-WS-0065-EVD-02,EVIDENCE,records/evidence/runs/LX-WS-0065-EVD-02_LEGACY.md,F317542C10FBAE950EE7EBE4C0684BE27417A8EE
LS-WS-0065,,audit/LUMEN_IMPLEMENTATION_STATUS.md,EE2593354FAC55E6E3B4579525334F9865A752A4,19239,30,2772,2775,LX-WS-0065-CTX-07,CONTEXT,records/history/archive/LX-WS-0065-CTX-07_LEGACY.md,B3B9F70DB693224E112B2926D928A4AA45C2D789
LS-WS-0065,,audit/LUMEN_IMPLEMENTATION_STATUS.md,EE2593354FAC55E6E3B4579525334F9865A752A4,19239,31,2776,2868,LX-WS-0065-EVD-02,EVIDENCE,records/evidence/runs/LX-WS-0065-EVD-02_LEGACY.md,F317542C10FBAE950EE7EBE4C0684BE27417A8EE
