catalog_version,catalog_code,catalog_hash,param_id,row_code,calibration_valid,status,reason_codes,picks_count,trade_count,coverage_days,avg_ret_net_top,median_ret_net_top,p25_ret_net_top,month_win_rate_min,month_avg_ret_net_min,win_rate_top
C06,WS_BT_GRID_DOWNSIDE_STABILITY_C06_2026_06,6c93d67fb77319a02cecc3d96fd99bb0e139a1ac,91,06_RS_TREND_MODERATE_LIQUIDITY,0,GATES_FAILED,WS_BT_EVAL_MIN_TRADES_FAIL|WS_BT_EVAL_ROBUST_RETURN_FAIL|WS_BT_EVAL_DOWNSIDE_FAIL|WS_BT_EVAL_STABILITY_FAIL,56,56,507,-0.0029971973991405366,-0.011428690028240797,-0.033760237389223444,0,-0.06377551020408163,0.30357142857142855
C06,WS_BT_GRID_DOWNSIDE_STABILITY_C06_2026_06,6c93d67fb77319a02cecc3d96fd99bb0e139a1ac,92,07_LOW_EXTENSION_NO_BREAKOUT_CHASE,0,GATES_FAILED,WS_BT_EVAL_MIN_TRADES_FAIL|WS_BT_EVAL_ROBUST_RETURN_FAIL|WS_BT_EVAL_STABILITY_FAIL,57,57,505,-0.00025362308480219946,-0.0005086211281216622,-0.02681507715658993,0,-0.06377551020408163,0.38596491228070173
C06,WS_BT_GRID_DOWNSIDE_STABILITY_C06_2026_06,6c93d67fb77319a02cecc3d96fd99bb0e139a1ac,93,08_VOLUME_BROAD_DV20_CAPPED,0,GATES_FAILED,WS_BT_EVAL_ROBUST_RETURN_FAIL|WS_BT_EVAL_DOWNSIDE_FAIL|WS_BT_EVAL_STABILITY_FAIL,145,145,498,-0.0018260823105997004,-0.011487455017491805,-0.03355032548823235,0,-0.045476821229466106,0.31724137931034485
C06,WS_BT_GRID_DOWNSIDE_STABILITY_C06_2026_06,6c93d67fb77319a02cecc3d96fd99bb0e139a1ac,94,09_SAMPLE_RECOVERY_WITH_CAPS,0,GATES_FAILED,WS_BT_EVAL_ROBUST_RETURN_FAIL|WS_BT_EVAL_DOWNSIDE_FAIL|WS_BT_EVAL_STABILITY_FAIL,198,198,496,-0.0005967239912337204,-0.007741439534803492,-0.034210242811233846,0,-0.045476821229466106,0.3484848484848485
C06,WS_BT_GRID_DOWNSIDE_STABILITY_C06_2026_06,6c93d67fb77319a02cecc3d96fd99bb0e139a1ac,95,10_STRICT_CORE_FINAL,0,GATES_FAILED,WS_BT_EVAL_MIN_TRADES_FAIL|WS_BT_EVAL_ROBUST_RETURN_FAIL|WS_BT_EVAL_STABILITY_FAIL,17,17,508,-0.00022877072329555444,-0.006100915137270591,-0.028271203402551914,0,-0.0530648457590302,0.47058823529411764
C06,WS_BT_GRID_DOWNSIDE_STABILITY_C06_2026_06,6c93d67fb77319a02cecc3d96fd99bb0e139a1ac,96,11_MONTHLY_BACKFILL_CAPPED,0,GATES_FAILED,WS_BT_EVAL_ROBUST_RETURN_FAIL|WS_BT_EVAL_DOWNSIDE_FAIL|WS_BT_EVAL_STABILITY_FAIL,214,214,486,0.0004949563146383801,-0.0067260026066494946,-0.033437957500606456,0,-0.03946736922539572,0.38317757009345793
C07,WS_BT_GRID_DOWNSIDE_STABILITY_C07_2026_06,233b45b06cbf34da221d5d7de2d9725fdf4d3441,97,00_C05_BROAD_SAMPLE_REFERENCE_WITH_C07_OVERLAY,0,GATES_FAILED,WS_BT_EVAL_ROBUST_RETURN_FAIL|WS_BT_EVAL_DOWNSIDE_FAIL|WS_BT_EVAL_STABILITY_FAIL,765,765,500,-0.0034855559152310277,-0.009317621266100301,-0.035892022319408835,0.2222222222222222,-0.01999833840932215,0.36993464052287583
C07,WS_BT_GRID_DOWNSIDE_STABILITY_C07_2026_06,233b45b06cbf34da221d5d7de2d9725fdf4d3441,98,01_SHORT_TERM_RANGE_SECTOR_CORE,0,GATES_FAILED,WS_BT_EVAL_ROBUST_RETURN_FAIL|WS_BT_EVAL_DOWNSIDE_FAIL|WS_BT_EVAL_STABILITY_FAIL,968,968,506,-0.002933748974102712,-0.008046408716475328,-0.03672586406399356,0.20689655172413793,-0.01973346365800741,0.390495867768595
C07,WS_BT_GRID_DOWNSIDE_STABILITY_C07_2026_06,233b45b06cbf34da221d5d7de2d9725fdf4d3441,99,02_RANGE_POSITION_BALANCED,0,GATES_FAILED,WS_BT_EVAL_ROBUST_RETURN_FAIL|WS_BT_EVAL_DOWNSIDE_FAIL|WS_BT_EVAL_STABILITY_FAIL,988,988,507,-0.002861697580388746,-0.00782540436051395,-0.0348308934881373,0.2222222222222222,-0.01773730373453069,0.38461538461538464
C07,WS_BT_GRID_DOWNSIDE_STABILITY_C07_2026_06,233b45b06cbf34da221d5d7de2d9725fdf4d3441,100,03_SECTOR_RS_SAMPLE_RECOVERY,0,GATES_FAILED,WS_BT_EVAL_ROBUST_RETURN_FAIL|WS_BT_EVAL_DOWNSIDE_FAIL|WS_BT_EVAL_STABILITY_FAIL,1155,1155,508,-0.0033345742486039424,-0.008436699643449003,-0.03715196015814321,0.20588235294117646,-0.022807691531834727,0.3887445887445887
C07,WS_BT_GRID_DOWNSIDE_STABILITY_C07_2026_06,233b45b06cbf34da221d5d7de2d9725fdf4d3441,101,04_SHORT_TERM_ACCELERATION_LOW_ATR,0,GATES_FAILED,WS_BT_EVAL_ROBUST_RETURN_FAIL|WS_BT_EVAL_DOWNSIDE_FAIL|WS_BT_EVAL_STABILITY_FAIL,862,862,507,-0.003745867297416853,-0.008008397016176335,-0.034613263356176406,0.23333333333333334,-0.014688469590297817,0.3851508120649652
C07,WS_BT_GRID_DOWNSIDE_STABILITY_C07_2026_06,233b45b06cbf34da221d5d7de2d9725fdf4d3441,102,05_ANTI_REVERSAL_NOT_OVEREXTENDED,0,GATES_FAILED,WS_BT_EVAL_ROBUST_RETURN_FAIL|WS_BT_EVAL_DOWNSIDE_FAIL|WS_BT_EVAL_STABILITY_FAIL,1017,1017,507,-0.002499280446411909,-0.0069927968181772646,-0.0348308934881373,0.25,-0.015819110680879975,0.39036381514257623
C07,WS_BT_GRID_DOWNSIDE_STABILITY_C07_2026_06,233b45b06cbf34da221d5d7de2d9725fdf4d3441,103,06_BROAD_MONTHLY_STABILITY_WITH_FEATURES,0,GATES_FAILED,WS_BT_EVAL_ROBUST_RETURN_FAIL|WS_BT_EVAL_DOWNSIDE_FAIL|WS_BT_EVAL_STABILITY_FAIL,1286,1286,508,-0.004105880312308876,-0.010278977744097511,-0.038955480086408895,0.208955223880597,-0.02033241080494664,0.37558320373250387
C07,WS_BT_GRID_DOWNSIDE_STABILITY_C07_2026_06,233b45b06cbf34da221d5d7de2d9725fdf4d3441,104,07_MODERATE_DV20_FEATURE_OVERLAY,0,GATES_FAILED,WS_BT_EVAL_ROBUST_RETURN_FAIL|WS_BT_EVAL_DOWNSIDE_FAIL|WS_BT_EVAL_STABILITY_FAIL,992,992,507,-0.003298514015408707,-0.007960875696326596,-0.03551321872301999,0.17857142857142858,-0.02260304270344158,0.3840725806451613
C07,WS_BT_GRID_DOWNSIDE_STABILITY_C07_2026_06,233b45b06cbf34da221d5d7de2d9725fdf4d3441,105,08_VOLUME_CONTROL_FEATURE_OVERLAY,0,GATES_FAILED,WS_BT_EVAL_ROBUST_RETURN_FAIL|WS_BT_EVAL_DOWNSIDE_FAIL|WS_BT_EVAL_STABILITY_FAIL,983,983,507,-0.0033070211600989587,-0.007998753441022178,-0.03620584413287889,0.2,-0.02064805246215479,0.38657171922685657
C07,WS_BT_GRID_DOWNSIDE_STABILITY_C07_2026_06,233b45b06cbf34da221d5d7de2d9725fdf4d3441,106,09_LOW_ATR_RANGE_SECTOR,0,GATES_FAILED,WS_BT_EVAL_ROBUST_RETURN_FAIL|WS_BT_EVAL_DOWNSIDE_FAIL|WS_BT_EVAL_STABILITY_FAIL,986,986,507,-0.0034168341345592996,-0.007568693900748286,-0.03427570678008506,0.20588235294117646,-0.018239651634348188,0.3803245436105477
C07,WS_BT_GRID_DOWNSIDE_STABILITY_C07_2026_06,233b45b06cbf34da221d5d7de2d9725fdf4d3441,107,10_STRICT_FEATURE_CONFIRM,0,GATES_FAILED,WS_BT_EVAL_ROBUST_RETURN_FAIL|WS_BT_EVAL_DOWNSIDE_FAIL|WS_BT_EVAL_STABILITY_FAIL,728,728,502,-0.004035112927190492,-0.007979814568674387,-0.036054264532152665,0.18518518518518517,-0.020683173842619692,0.38461538461538464
C07,WS_BT_GRID_DOWNSIDE_STABILITY_C07_2026_06,233b45b06cbf34da221d5d7de2d9725fdf4d3441,108,11_SAMPLE_BACKFILL_FEATURE_CONFIRM,0,GATES_FAILED,WS_BT_EVAL_ROBUST_RETURN_FAIL|WS_BT_EVAL_DOWNSIDE_FAIL|WS_BT_EVAL_STABILITY_FAIL,1355,1355,508,-0.003987778511352118,-0.01011365343213338,-0.04015560419046331,0.23880597014925373,-0.014502864074211752,0.3859778597785978
C14,WS_BT_GRID_DOWNSIDE_STABILITY_C14_2026_06,079430de7c94fd0226d0f3b47d5eb1e9f906fd6a,109,00_C07_CORE_EXIT_NEARER_TARGET_REFERENCE,0,GATES_FAILED,WS_BT_EVAL_ROBUST_RETURN_FAIL|WS_BT_EVAL_STABILITY_FAIL,969,969,506,-0.004408992601955185,-0.008831923096179842,-0.028467960969721356,0.22727272727272727,-0.017474967246434336,0.45717234262125905
C14,WS_BT_GRID_DOWNSIDE_STABILITY_C14_2026_06,079430de7c94fd0226d0f3b47d5eb1e9f906fd6a,110,01_TIGHT_STOP_NEAR_TARGET_CORE,0,GATES_FAILED,WS_BT_EVAL_ROBUST_RETURN_FAIL|WS_BT_EVAL_STABILITY_FAIL,969,969,506,-0.004738207949897007,-0.01564765285207219,-0.02658291457286432,0.22727272727272727,-0.0152596528798551,0.4458204334365325
C14,WS_BT_GRID_DOWNSIDE_STABILITY_C14_2026_06,079430de7c94fd0226d0f3b47d5eb1e9f906fd6a,111,02_BALANCED_STOP_NEAR_TARGET_RANGE,0,GATES_FAILED,WS_BT_EVAL_ROBUST_RETURN_FAIL|WS_BT_EVAL_STABILITY_FAIL,990,990,507,-0.004126569573302651,-0.009109478233190173,-0.029272708982999697,0.2222222222222222,-0.019863553171213848,0.43333333333333335
C14,WS_BT_GRID_DOWNSIDE_STABILITY_C14_2026_06,079430de7c94fd0226d0f3b47d5eb1e9f906fd6a,112,03_LOW_ATR_NEAR_TARGET,0,GATES_FAILED,WS_BT_EVAL_ROBUST_RETURN_FAIL|WS_BT_EVAL_STABILITY_FAIL,862,862,507,-0.005215547315170638,-0.010729610162594029,-0.029248325331824948,0.23333333333333334,-0.01636652120772564,0.4176334106728538
C14,WS_BT_GRID_DOWNSIDE_STABILITY_C14_2026_06,079430de7c94fd0226d0f3b47d5eb1e9f906fd6a,113,04_ANTI_REVERSAL_TIGHT_RISK,0,GATES_FAILED,WS_BT_EVAL_ROBUST_RETURN_FAIL|WS_BT_EVAL_STABILITY_FAIL,1018,1018,507,-0.004273695817864737,-0.010547892947275105,-0.027893862343285836,0.2727272727272727,-0.014906569695705151,0.43418467583497056
C14,WS_BT_GRID_DOWNSIDE_STABILITY_C14_2026_06,079430de7c94fd0226d0f3b47d5eb1e9f906fd6a,114,05_CORE_ONE_R_TARGET,0,GATES_FAILED,WS_BT_EVAL_ROBUST_RETURN_FAIL|WS_BT_EVAL_DOWNSIDE_FAIL|WS_BT_EVAL_STABILITY_FAIL,969,969,506,-0.003621269949991718,-0.009760024148513357,-0.033103587060421595,0.2571428571428571,-0.017151143038167723,0.42208462332301344
C14,WS_BT_GRID_DOWNSIDE_STABILITY_C14_2026_06,079430de7c94fd0226d0f3b47d5eb1e9f906fd6a,115,06_RANGE_ONE_R_TARGET,0,GATES_FAILED,WS_BT_EVAL_ROBUST_RETURN_FAIL|WS_BT_EVAL_DOWNSIDE_FAIL|WS_BT_EVAL_STABILITY_FAIL,990,990,507,-0.0036630218725604985,-0.007960875696326596,-0.03288113462157284,0.25925925925925924,-0.018745938876033545,0.41818181818181815
C14,WS_BT_GRID_DOWNSIDE_STABILITY_C14_2026_06,079430de7c94fd0226d0f3b47d5eb1e9f906fd6a,116,07_LOW_ATR_ONE_R_TARGET,0,GATES_FAILED,WS_BT_EVAL_ROBUST_RETURN_FAIL|WS_BT_EVAL_DOWNSIDE_FAIL|WS_BT_EVAL_STABILITY_FAIL,987,987,507,-0.004195116894561016,-0.008074776841620165,-0.031014120667522464,0.17647058823529413,-0.01695553989580846,0.41033434650455924
C14,WS_BT_GRID_DOWNSIDE_STABILITY_C14_2026_06,079430de7c94fd0226d0f3b47d5eb1e9f906fd6a,117,08_STRICT_FEATURE_ONE_R_TARGET,0,GATES_FAILED,WS_BT_EVAL_ROBUST_RETURN_FAIL|WS_BT_EVAL_DOWNSIDE_FAIL|WS_BT_EVAL_STABILITY_FAIL,729,729,502,-0.00520355202949998,-0.007998753441022178,-0.03497735279315551,0.14814814814814814,-0.025674285322567863,0.40877914951989025
C14,WS_BT_GRID_DOWNSIDE_STABILITY_C14_2026_06,079430de7c94fd0226d0f3b47d5eb1e9f906fd6a,118,09_CORE_MODERATE_RR,0,GATES_FAILED,WS_BT_EVAL_ROBUST_RETURN_FAIL|WS_BT_EVAL_DOWNSIDE_FAIL|WS_BT_EVAL_STABILITY_FAIL,969,969,506,-0.003940920593225366,-0.00849787553111722,-0.035375211340876574,0.20689655172413793,-0.021957885987792854,0.4066047471620227
C14,WS_BT_GRID_DOWNSIDE_STABILITY_C14_2026_06,079430de7c94fd0226d0f3b47d5eb1e9f906fd6a,119,10_RANGE_MODERATE_RR,0,GATES_FAILED,WS_BT_EVAL_ROBUST_RETURN_FAIL|WS_BT_EVAL_DOWNSIDE_FAIL|WS_BT_EVAL_STABILITY_FAIL,990,990,507,-0.0035281578715643954,-0.006596530565259607,-0.03472661005549261,0.2222222222222222,-0.020432712462193407,0.402020202020202
C14,WS_BT_GRID_DOWNSIDE_STABILITY_C14_2026_06,079430de7c94fd0226d0f3b47d5eb1e9f906fd6a,120,11_SAMPLE_BACKFILL_NEAR_TARGET,0,GATES_FAILED,WS_BT_EVAL_ROBUST_RETURN_FAIL|WS_BT_EVAL_DOWNSIDE_FAIL|WS_BT_EVAL_STABILITY_FAIL,1359,1359,508,-0.003962314691606057,-0.0048475136461515345,-0.03466324150452846,0.3076923076923077,-0.014889007677643732,0.4628403237674761
