source_id,original_path,original_sha1,source_start_line,source_end_line,extract_id,extract_role,extract_path,extract_body_sha1,coverage_status
LS-MD-0023,audit/DB_SCHEMA_MIGRATION_SYNC_INVENTORY.md,2C21334498F0471DF8EE45D555AC98F3F5279BB4,81,84,LX-MD-0023-FND-02,FINDING,records/history/archive/semantic/LX-MD-0023-FND-02_DB_SCHEMA_MIGRATION_SYNC_INVENTORY.md,90739DF1F9FEA95C82466CC879A6EF88DFFDBD07,COVERED_EXACTLY_ONCE
LS-MD-0024,audit/EVIDENCE_EXPORT_RUNTIME_PROOF_INVENTORY.md,CE951167381AE5231B705EE619EA1FECEEC18A9E,1,9,LX-MD-0024-EVD-01,EVIDENCE,records/evidence/legacy/semantic/LX-MD-0024-EVD-01_EVIDENCE_EXPORT_RUNTIME_PROOF_INVENTORY.md,8EA100598A00972E9EA2D83C06988EAFA81E06DE,COVERED_EXACTLY_ONCE
LS-MD-0024,audit/EVIDENCE_EXPORT_RUNTIME_PROOF_INVENTORY.md,CE951167381AE5231B705EE619EA1FECEEC18A9E,10,15,LX-MD-0024-GOV-01,GOVERNANCE,records/history/archive/semantic/LX-MD-0024-GOV-01_EVIDENCE_EXPORT_RUNTIME_PROOF_INVENTORY.md,FD88D6224AD91397F3C9C574171CCFCFCBC3F4AC,COVERED_EXACTLY_ONCE
LS-MD-0024,audit/EVIDENCE_EXPORT_RUNTIME_PROOF_INVENTORY.md,CE951167381AE5231B705EE619EA1FECEEC18A9E,16,28,LX-MD-0024-DEC-01,DECISION,records/decisions/legacy/LX-MD-0024-DEC-01_EVIDENCE_EXPORT_RUNTIME_PROOF_INVENTORY.md,EB3BF757B5BFAFF9F3BF2CD91A36E7B34413177E,COVERED_EXACTLY_ONCE
LS-MD-0024,audit/EVIDENCE_EXPORT_RUNTIME_PROOF_INVENTORY.md,CE951167381AE5231B705EE619EA1FECEEC18A9E,29,39,LX-MD-0024-CTX-01,CONTEXT,records/history/archive/semantic/LX-MD-0024-CTX-01_EVIDENCE_EXPORT_RUNTIME_PROOF_INVENTORY.md,99679CB3AACA89CCD1408B9EC3092D8FCDFDE094,COVERED_EXACTLY_ONCE
LS-MD-0024,audit/EVIDENCE_EXPORT_RUNTIME_PROOF_INVENTORY.md,CE951167381AE5231B705EE619EA1FECEEC18A9E,40,154,LX-MD-0024-EVD-02,EVIDENCE,records/evidence/legacy/semantic/LX-MD-0024-EVD-02_EVIDENCE_EXPORT_RUNTIME_PROOF_INVENTORY.md,3EED0BAFB9DB6516F9235A9B75898049207E18F0,COVERED_EXACTLY_ONCE
LS-MD-0024,audit/EVIDENCE_EXPORT_RUNTIME_PROOF_INVENTORY.md,CE951167381AE5231B705EE619EA1FECEEC18A9E,155,165,LX-MD-0024-FND-01,FINDING,records/history/archive/semantic/LX-MD-0024-FND-01_EVIDENCE_EXPORT_RUNTIME_PROOF_INVENTORY.md,F5F78F2FB1276B5812D1EF261CDB1997FAB1DF96,COVERED_EXACTLY_ONCE
LS-MD-0024,audit/EVIDENCE_EXPORT_RUNTIME_PROOF_INVENTORY.md,CE951167381AE5231B705EE619EA1FECEEC18A9E,166,182,LX-MD-0024-EVD-03,EVIDENCE,records/evidence/legacy/semantic/LX-MD-0024-EVD-03_EVIDENCE_EXPORT_RUNTIME_PROOF_INVENTORY.md,5D464E6F1E328B41727BE46BE6FC3411F445D85F,COVERED_EXACTLY_ONCE
LS-MD-0025,audit/EVIDENCE_HISTORICAL_LINEAGE_COMPLETENESS_INVENTORY.md,41DCC6ED7C59A480873EA7C1F71EEB470396403D,1,9,LX-MD-0025-EVD-01,EVIDENCE,records/evidence/legacy/semantic/LX-MD-0025-EVD-01_EVIDENCE_HISTORICAL_LINEAGE_COMPLETENESS_INVENTO.md,605E46D8B770AD8CD432BE8034F6546B1167EA36,COVERED_EXACTLY_ONCE
LS-MD-0025,audit/EVIDENCE_HISTORICAL_LINEAGE_COMPLETENESS_INVENTORY.md,41DCC6ED7C59A480873EA7C1F71EEB470396403D,10,27,LX-MD-0025-GOV-01,GOVERNANCE,records/history/archive/semantic/LX-MD-0025-GOV-01_EVIDENCE_HISTORICAL_LINEAGE_COMPLETENESS_INVENTO.md,74D2573CE828A2922956DBF648CA7E302824EDA2,COVERED_EXACTLY_ONCE
LS-MD-0025,audit/EVIDENCE_HISTORICAL_LINEAGE_COMPLETENESS_INVENTORY.md,41DCC6ED7C59A480873EA7C1F71EEB470396403D,28,45,LX-MD-0025-EVD-02,EVIDENCE,records/evidence/legacy/semantic/LX-MD-0025-EVD-02_EVIDENCE_HISTORICAL_LINEAGE_COMPLETENESS_INVENTO.md,FA51EA367294562337AF600E8957CBEEA2640EF3,COVERED_EXACTLY_ONCE
LS-MD-0025,audit/EVIDENCE_HISTORICAL_LINEAGE_COMPLETENESS_INVENTORY.md,41DCC6ED7C59A480873EA7C1F71EEB470396403D,46,55,LX-MD-0025-CTX-01,CONTEXT,records/history/archive/semantic/LX-MD-0025-CTX-01_EVIDENCE_HISTORICAL_LINEAGE_COMPLETENESS_INVENTO.md,54EB351A2472536927DF9C0A68C636C23A3C4E64,COVERED_EXACTLY_ONCE
LS-MD-0025,audit/EVIDENCE_HISTORICAL_LINEAGE_COMPLETENESS_INVENTORY.md,41DCC6ED7C59A480873EA7C1F71EEB470396403D,56,65,LX-MD-0025-GOV-02,GOVERNANCE,records/history/archive/semantic/LX-MD-0025-GOV-02_EVIDENCE_HISTORICAL_LINEAGE_COMPLETENESS_INVENTO.md,13D0773F1BDD45D31B13A8E3711FDE30F3981B69,COVERED_EXACTLY_ONCE
LS-MD-0025,audit/EVIDENCE_HISTORICAL_LINEAGE_COMPLETENESS_INVENTORY.md,41DCC6ED7C59A480873EA7C1F71EEB470396403D,66,73,LX-MD-0025-CTX-02,CONTEXT,records/history/archive/semantic/LX-MD-0025-CTX-02_EVIDENCE_HISTORICAL_LINEAGE_COMPLETENESS_INVENTO.md,798E5357C2FF8D0A78EEFD1FABBC88E81CE1C32B,COVERED_EXACTLY_ONCE
LS-MD-0025,audit/EVIDENCE_HISTORICAL_LINEAGE_COMPLETENESS_INVENTORY.md,41DCC6ED7C59A480873EA7C1F71EEB470396403D,74,84,LX-MD-0025-IMP-01,IMPLEMENTATION,records/history/archive/semantic/LX-MD-0025-IMP-01_EVIDENCE_HISTORICAL_LINEAGE_COMPLETENESS_INVENTO.md,7563E54CA40B91986B51AFB2D33432DFAE4CF543,COVERED_EXACTLY_ONCE
LS-MD-0025,audit/EVIDENCE_HISTORICAL_LINEAGE_COMPLETENESS_INVENTORY.md,41DCC6ED7C59A480873EA7C1F71EEB470396403D,85,106,LX-MD-0025-EVD-03,EVIDENCE,records/evidence/legacy/semantic/LX-MD-0025-EVD-03_EVIDENCE_HISTORICAL_LINEAGE_COMPLETENESS_INVENTO.md,E2B3F7488A1150EBAA51B1DF218BDA62486061F8,COVERED_EXACTLY_ONCE
LS-MD-0025,audit/EVIDENCE_HISTORICAL_LINEAGE_COMPLETENESS_INVENTORY.md,41DCC6ED7C59A480873EA7C1F71EEB470396403D,107,113,LX-MD-0025-CTX-03,CONTEXT,records/history/archive/semantic/LX-MD-0025-CTX-03_EVIDENCE_HISTORICAL_LINEAGE_COMPLETENESS_INVENTO.md,D7D9E81954B90A226176A43A1EFABBEDF0651477,COVERED_EXACTLY_ONCE
LS-MD-0025,audit/EVIDENCE_HISTORICAL_LINEAGE_COMPLETENESS_INVENTORY.md,41DCC6ED7C59A480873EA7C1F71EEB470396403D,114,117,LX-MD-0025-FND-01,FINDING,records/history/archive/semantic/LX-MD-0025-FND-01_EVIDENCE_HISTORICAL_LINEAGE_COMPLETENESS_INVENTO.md,DA1E51B7D3E48B6A75E64E95410FE1413E6C9CE7,COVERED_EXACTLY_ONCE
LS-MD-0025,audit/EVIDENCE_HISTORICAL_LINEAGE_COMPLETENESS_INVENTORY.md,41DCC6ED7C59A480873EA7C1F71EEB470396403D,118,135,LX-MD-0025-IMP-02,IMPLEMENTATION,records/history/archive/semantic/LX-MD-0025-IMP-02_EVIDENCE_HISTORICAL_LINEAGE_COMPLETENESS_INVENTO.md,E8EF8BA45367018D136FD7580732FA635675C688,COVERED_EXACTLY_ONCE
LS-MD-0025,audit/EVIDENCE_HISTORICAL_LINEAGE_COMPLETENESS_INVENTORY.md,41DCC6ED7C59A480873EA7C1F71EEB470396403D,136,142,LX-MD-0025-CTX-04,CONTEXT,records/history/archive/semantic/LX-MD-0025-CTX-04_EVIDENCE_HISTORICAL_LINEAGE_COMPLETENESS_INVENTO.md,AC1DA73B46451669011DF852F8AEB708B9B1C293,COVERED_EXACTLY_ONCE
LS-MD-0025,audit/EVIDENCE_HISTORICAL_LINEAGE_COMPLETENESS_INVENTORY.md,41DCC6ED7C59A480873EA7C1F71EEB470396403D,143,145,LX-MD-0025-GOV-03,GOVERNANCE,records/history/archive/semantic/LX-MD-0025-GOV-03_EVIDENCE_HISTORICAL_LINEAGE_COMPLETENESS_INVENTO.md,47504BA54D5015E084B2AE52681006B73DBE1C16,COVERED_EXACTLY_ONCE
LS-MD-0026,audit/FAIL_SAFE_NO_SILENT_FAILURE_INVENTORY.md,968C8EDCD6CA2212F89EADAB5388BA2F831C0715,1,10,LX-MD-0026-FND-01,FINDING,records/history/archive/semantic/LX-MD-0026-FND-01_FAIL_SAFE_NO_SILENT_FAILURE_INVENTORY.md,7DB69ED472B95EB857AD7B3CBBA39E5A874F9CAE,COVERED_EXACTLY_ONCE
LS-MD-0026,audit/FAIL_SAFE_NO_SILENT_FAILURE_INVENTORY.md,968C8EDCD6CA2212F89EADAB5388BA2F831C0715,11,14,LX-MD-0026-GOV-01,GOVERNANCE,records/history/archive/semantic/LX-MD-0026-GOV-01_FAIL_SAFE_NO_SILENT_FAILURE_INVENTORY.md,77553927A1A18391BDA5FD24AF6F750D4C8DCF5A,COVERED_EXACTLY_ONCE
LS-MD-0026,audit/FAIL_SAFE_NO_SILENT_FAILURE_INVENTORY.md,968C8EDCD6CA2212F89EADAB5388BA2F831C0715,15,46,LX-MD-0026-IMP-01,IMPLEMENTATION,records/history/archive/semantic/LX-MD-0026-IMP-01_FAIL_SAFE_NO_SILENT_FAILURE_INVENTORY.md,1B8A516990FE018E5B03BB3A290206515CEA0DF2,COVERED_EXACTLY_ONCE
LS-MD-0026,audit/FAIL_SAFE_NO_SILENT_FAILURE_INVENTORY.md,968C8EDCD6CA2212F89EADAB5388BA2F831C0715,47,50,LX-MD-0026-CTX-01,CONTEXT,records/history/archive/semantic/LX-MD-0026-CTX-01_FAIL_SAFE_NO_SILENT_FAILURE_INVENTORY.md,48453E5C5D820C32D3F729A4217BEE7864AC8B7B,COVERED_EXACTLY_ONCE
LS-MD-0026,audit/FAIL_SAFE_NO_SILENT_FAILURE_INVENTORY.md,968C8EDCD6CA2212F89EADAB5388BA2F831C0715,51,58,LX-MD-0026-FND-02,FINDING,records/history/archive/semantic/LX-MD-0026-FND-02_FAIL_SAFE_NO_SILENT_FAILURE_INVENTORY.md,55EBDEFBB2FC4943F8FD73DF280F7035B8A6D0E2,COVERED_EXACTLY_ONCE
LS-MD-0026,audit/FAIL_SAFE_NO_SILENT_FAILURE_INVENTORY.md,968C8EDCD6CA2212F89EADAB5388BA2F831C0715,59,66,LX-MD-0026-GOV-02,GOVERNANCE,records/history/archive/semantic/LX-MD-0026-GOV-02_FAIL_SAFE_NO_SILENT_FAILURE_INVENTORY.md,E8C106AD47964DDDA758EE12CB1A3EA884531BD8,COVERED_EXACTLY_ONCE
LS-MD-0026,audit/FAIL_SAFE_NO_SILENT_FAILURE_INVENTORY.md,968C8EDCD6CA2212F89EADAB5388BA2F831C0715,67,71,LX-MD-0026-EVD-01,EVIDENCE,records/evidence/legacy/semantic/LX-MD-0026-EVD-01_FAIL_SAFE_NO_SILENT_FAILURE_INVENTORY.md,378FC1C83FBA2D9057EF49C66574DA31B83F1CCB,COVERED_EXACTLY_ONCE
LS-MD-0026,audit/FAIL_SAFE_NO_SILENT_FAILURE_INVENTORY.md,968C8EDCD6CA2212F89EADAB5388BA2F831C0715,72,74,LX-MD-0026-RES-01,RESEARCH,records/history/archive/semantic/LX-MD-0026-RES-01_FAIL_SAFE_NO_SILENT_FAILURE_INVENTORY.md,86EF0FA11A848F5E0EEEB189376DFB24DCA7B104,COVERED_EXACTLY_ONCE
LS-MD-0027,audit/FULL_MARKET_DATA_PRODUCTION_READY_INVENTORY.md,4C0357CC7BA4A9338F34EBCF09A671716FC4A857,1,9,LX-MD-0027-IMP-01,IMPLEMENTATION,records/history/archive/semantic/LX-MD-0027-IMP-01_FULL_MARKET_DATA_PRODUCTION_READY_INVENTORY.md,89B4FC2E3811C0BBAF80A3407D0CB371707148EE,COVERED_EXACTLY_ONCE
LS-MD-0027,audit/FULL_MARKET_DATA_PRODUCTION_READY_INVENTORY.md,4C0357CC7BA4A9338F34EBCF09A671716FC4A857,10,40,LX-MD-0027-DEC-01,DECISION,records/decisions/legacy/LX-MD-0027-DEC-01_FULL_MARKET_DATA_PRODUCTION_READY_INVENTORY.md,51124E5FB1B90A13B962D276593DDB20CFA2F154,COVERED_EXACTLY_ONCE
LS-MD-0027,audit/FULL_MARKET_DATA_PRODUCTION_READY_INVENTORY.md,4C0357CC7BA4A9338F34EBCF09A671716FC4A857,41,52,LX-MD-0027-CTX-01,CONTEXT,records/history/archive/semantic/LX-MD-0027-CTX-01_FULL_MARKET_DATA_PRODUCTION_READY_INVENTORY.md,EEDF3EB3B05DAA06DE6ED98767E5F18A351994F4,COVERED_EXACTLY_ONCE
LS-MD-0027,audit/FULL_MARKET_DATA_PRODUCTION_READY_INVENTORY.md,4C0357CC7BA4A9338F34EBCF09A671716FC4A857,53,88,LX-MD-0027-EVD-01,EVIDENCE,records/evidence/legacy/semantic/LX-MD-0027-EVD-01_FULL_MARKET_DATA_PRODUCTION_READY_INVENTORY.md,CB5536608F3360BB717305A5E33C625CB3388A55,COVERED_EXACTLY_ONCE
LS-MD-0027,audit/FULL_MARKET_DATA_PRODUCTION_READY_INVENTORY.md,4C0357CC7BA4A9338F34EBCF09A671716FC4A857,89,121,LX-MD-0027-GOV-01,GOVERNANCE,records/history/archive/semantic/LX-MD-0027-GOV-01_FULL_MARKET_DATA_PRODUCTION_READY_INVENTORY.md,1249E48C120E69BFD2E3E06E3046545574E78947,COVERED_EXACTLY_ONCE
LS-MD-0027,audit/FULL_MARKET_DATA_PRODUCTION_READY_INVENTORY.md,4C0357CC7BA4A9338F34EBCF09A671716FC4A857,122,127,LX-MD-0027-IMP-02,IMPLEMENTATION,records/history/archive/semantic/LX-MD-0027-IMP-02_FULL_MARKET_DATA_PRODUCTION_READY_INVENTORY.md,CAF00E79AEDADE828E80A8B9C126E2F7AE9F6CF5,COVERED_EXACTLY_ONCE
LS-MD-0027,audit/FULL_MARKET_DATA_PRODUCTION_READY_INVENTORY.md,4C0357CC7BA4A9338F34EBCF09A671716FC4A857,128,139,LX-MD-0027-EVD-02,EVIDENCE,records/evidence/legacy/semantic/LX-MD-0027-EVD-02_FULL_MARKET_DATA_PRODUCTION_READY_INVENTORY.md,D91F9AAAB919C58C7D880EFAACB21AE813AEE8B0,COVERED_EXACTLY_ONCE
LS-MD-0027,audit/FULL_MARKET_DATA_PRODUCTION_READY_INVENTORY.md,4C0357CC7BA4A9338F34EBCF09A671716FC4A857,140,156,LX-MD-0027-DEC-02,DECISION,records/decisions/legacy/LX-MD-0027-DEC-02_FULL_MARKET_DATA_PRODUCTION_READY_INVENTORY.md,92311F5E28FC432991893D6308876EF0553FAA7C,COVERED_EXACTLY_ONCE
LS-MD-0027,audit/FULL_MARKET_DATA_PRODUCTION_READY_INVENTORY.md,4C0357CC7BA4A9338F34EBCF09A671716FC4A857,157,162,LX-MD-0027-FND-01,FINDING,records/history/archive/semantic/LX-MD-0027-FND-01_FULL_MARKET_DATA_PRODUCTION_READY_INVENTORY.md,D05AEAE9FE3A67E91292C32303C030EA1D44A201,COVERED_EXACTLY_ONCE
LS-MD-0027,audit/FULL_MARKET_DATA_PRODUCTION_READY_INVENTORY.md,4C0357CC7BA4A9338F34EBCF09A671716FC4A857,163,272,LX-MD-0027-CTX-02,CONTEXT,records/history/archive/semantic/LX-MD-0027-CTX-02_FULL_MARKET_DATA_PRODUCTION_READY_INVENTORY.md,8CDDA6D93DF4E50EF11B0B75EAB9C4946D182322,COVERED_EXACTLY_ONCE
LS-MD-0027,audit/FULL_MARKET_DATA_PRODUCTION_READY_INVENTORY.md,4C0357CC7BA4A9338F34EBCF09A671716FC4A857,273,344,LX-MD-0027-EVD-03,EVIDENCE,records/evidence/legacy/semantic/LX-MD-0027-EVD-03_FULL_MARKET_DATA_PRODUCTION_READY_INVENTORY.md,896E3619A2A2B37CCA1C8D78653E34159F7FF105,COVERED_EXACTLY_ONCE
LS-MD-0027,audit/FULL_MARKET_DATA_PRODUCTION_READY_INVENTORY.md,4C0357CC7BA4A9338F34EBCF09A671716FC4A857,345,431,LX-MD-0027-CTX-03,CONTEXT,records/history/archive/semantic/LX-MD-0027-CTX-03_FULL_MARKET_DATA_PRODUCTION_READY_INVENTORY.md,A1C3E2487032AEE89F20B5C587F0B8813A5D0324,COVERED_EXACTLY_ONCE
LS-MD-0027,audit/FULL_MARKET_DATA_PRODUCTION_READY_INVENTORY.md,4C0357CC7BA4A9338F34EBCF09A671716FC4A857,432,455,LX-MD-0027-EVD-04,EVIDENCE,records/evidence/legacy/semantic/LX-MD-0027-EVD-04_FULL_MARKET_DATA_PRODUCTION_READY_INVENTORY.md,C3296692D3C1786FA6642F6876BADA45088B04D0,COVERED_EXACTLY_ONCE
LS-MD-0027,audit/FULL_MARKET_DATA_PRODUCTION_READY_INVENTORY.md,4C0357CC7BA4A9338F34EBCF09A671716FC4A857,456,644,LX-MD-0027-FND-02,FINDING,records/history/archive/semantic/LX-MD-0027-FND-02_FULL_MARKET_DATA_PRODUCTION_READY_INVENTORY.md,80553705053618DB5E516D1D50D7444E47B7C8F8,COVERED_EXACTLY_ONCE
LS-MD-0027,audit/FULL_MARKET_DATA_PRODUCTION_READY_INVENTORY.md,4C0357CC7BA4A9338F34EBCF09A671716FC4A857,645,662,LX-MD-0027-CTX-04,CONTEXT,records/history/archive/semantic/LX-MD-0027-CTX-04_FULL_MARKET_DATA_PRODUCTION_READY_INVENTORY.md,1243BE2D0DB5B092A20D53A3657BEE46AEB7A360,COVERED_EXACTLY_ONCE
LS-MD-0028,audit/HASH_SEAL_DATASET_INTEGRITY_INVENTORY.md,C8D94C9D62FC23B2978DB75D31E851645BBF5CCF,1,9,LX-MD-0028-IMP-01,IMPLEMENTATION,records/history/archive/semantic/LX-MD-0028-IMP-01_HASH_SEAL_DATASET_INTEGRITY_INVENTORY.md,D124AE69E389E1D371F3BF0C1E628DCD18288E14,COVERED_EXACTLY_ONCE
LS-MD-0028,audit/HASH_SEAL_DATASET_INTEGRITY_INVENTORY.md,C8D94C9D62FC23B2978DB75D31E851645BBF5CCF,10,48,LX-MD-0028-GOV-01,GOVERNANCE,records/history/archive/semantic/LX-MD-0028-GOV-01_HASH_SEAL_DATASET_INTEGRITY_INVENTORY.md,10C9E78762E46BF264AD44686514B3A84092F9C2,COVERED_EXACTLY_ONCE
LS-MD-0028,audit/HASH_SEAL_DATASET_INTEGRITY_INVENTORY.md,C8D94C9D62FC23B2978DB75D31E851645BBF5CCF,49,61,LX-MD-0028-CTX-01,CONTEXT,records/history/archive/semantic/LX-MD-0028-CTX-01_HASH_SEAL_DATASET_INTEGRITY_INVENTORY.md,A8390E126D701B80A85A7B263BE4150F2DB94C6C,COVERED_EXACTLY_ONCE
LS-MD-0028,audit/HASH_SEAL_DATASET_INTEGRITY_INVENTORY.md,C8D94C9D62FC23B2978DB75D31E851645BBF5CCF,62,80,LX-MD-0028-EVD-01,EVIDENCE,records/evidence/legacy/semantic/LX-MD-0028-EVD-01_HASH_SEAL_DATASET_INTEGRITY_INVENTORY.md,2CCAF1AB17DF37967142E959132892E1407B4BC0,COVERED_EXACTLY_ONCE
LS-MD-0028,audit/HASH_SEAL_DATASET_INTEGRITY_INVENTORY.md,C8D94C9D62FC23B2978DB75D31E851645BBF5CCF,81,120,LX-MD-0028-FND-01,FINDING,records/history/archive/semantic/LX-MD-0028-FND-01_HASH_SEAL_DATASET_INTEGRITY_INVENTORY.md,FC40539191E1E424915D8B406F0FEA24DD02E166,COVERED_EXACTLY_ONCE
LS-MD-0028,audit/HASH_SEAL_DATASET_INTEGRITY_INVENTORY.md,C8D94C9D62FC23B2978DB75D31E851645BBF5CCF,121,123,LX-MD-0028-RES-01,RESEARCH,records/history/archive/semantic/LX-MD-0028-RES-01_HASH_SEAL_DATASET_INTEGRITY_INVENTORY.md,86EF0FA11A848F5E0EEEB189376DFB24DCA7B104,COVERED_EXACTLY_ONCE
LS-MD-0029,audit/IMPORT_PROMOTE_SEPARATION_INVENTORY.md,F6D6E4A0D59F66EB903E4C0FA59BB30AC736CBA6,1,38,LX-MD-0029-IMP-01,IMPLEMENTATION,records/history/archive/semantic/LX-MD-0029-IMP-01_IMPORT_PROMOTE_SEPARATION_INVENTORY.md,2565D85C9A6C2EBC62BEF953346744A064D0FEDB,COVERED_EXACTLY_ONCE
LS-MD-0029,audit/IMPORT_PROMOTE_SEPARATION_INVENTORY.md,F6D6E4A0D59F66EB903E4C0FA59BB30AC736CBA6,39,52,LX-MD-0029-RES-01,RESEARCH,records/history/archive/semantic/LX-MD-0029-RES-01_IMPORT_PROMOTE_SEPARATION_INVENTORY.md,E6F187ACC90A04C1265DD9ACB8D92893EAB3C0DE,COVERED_EXACTLY_ONCE
LS-MD-0030,audit/LUMEN_CONTRACT_TRACKER.md,88A4CD4C9D12A578A2837DCB275B315C91D1492A,1,160,LX-MD-0030-CTX-01,CONTEXT,records/history/archive/semantic/LX-MD-0030-CTX-01_LUMEN_CONTRACT_TRACKER.md,5E36888F8C8BBEAC43E3FAE013BE5659D953A78E,COVERED_EXACTLY_ONCE
LS-MD-0030,audit/LUMEN_CONTRACT_TRACKER.md,88A4CD4C9D12A578A2837DCB275B315C91D1492A,161,178,LX-MD-0030-DEC-01,DECISION,records/decisions/legacy/LX-MD-0030-DEC-01_LUMEN_CONTRACT_TRACKER.md,FC46BD9299473A2A86A3337C383D9407085B8994,COVERED_EXACTLY_ONCE
LS-MD-0030,audit/LUMEN_CONTRACT_TRACKER.md,88A4CD4C9D12A578A2837DCB275B315C91D1492A,179,3396,LX-MD-0030-GOV-01,GOVERNANCE,records/history/archive/semantic/LX-MD-0030-GOV-01_LUMEN_CONTRACT_TRACKER.md,5083F74C1DE68FD0912890546CF2B8F2C814EA39,COVERED_EXACTLY_ONCE
LS-MD-0030,audit/LUMEN_CONTRACT_TRACKER.md,88A4CD4C9D12A578A2837DCB275B315C91D1492A,3397,3458,LX-MD-0030-EVD-01,EVIDENCE,records/evidence/legacy/semantic/LX-MD-0030-EVD-01_LUMEN_CONTRACT_TRACKER.md,ADB7FB3BD6F7E20DF5579850052E4EC8A0DA7E54,COVERED_EXACTLY_ONCE
LS-MD-0030,audit/LUMEN_CONTRACT_TRACKER.md,88A4CD4C9D12A578A2837DCB275B315C91D1492A,3459,3487,LX-MD-0030-IMP-01,IMPLEMENTATION,records/history/archive/semantic/LX-MD-0030-IMP-01_LUMEN_CONTRACT_TRACKER.md,83D5D87DEA3EA2FFCB4BCF0333FFF648A64AA209,COVERED_EXACTLY_ONCE
LS-MD-0030,audit/LUMEN_CONTRACT_TRACKER.md,88A4CD4C9D12A578A2837DCB275B315C91D1492A,3488,3507,LX-MD-0030-CTX-02,CONTEXT,records/history/archive/semantic/LX-MD-0030-CTX-02_LUMEN_CONTRACT_TRACKER.md,4FE1FD544787BE38852841797A05549FC2E914CF,COVERED_EXACTLY_ONCE
LS-MD-0030,audit/LUMEN_CONTRACT_TRACKER.md,88A4CD4C9D12A578A2837DCB275B315C91D1492A,3508,3529,LX-MD-0030-IMP-02,IMPLEMENTATION,records/history/archive/semantic/LX-MD-0030-IMP-02_LUMEN_CONTRACT_TRACKER.md,EC3243C6EEFE10F5D7636FAF775CA3EC35F70054,COVERED_EXACTLY_ONCE
LS-MD-0030,audit/LUMEN_CONTRACT_TRACKER.md,88A4CD4C9D12A578A2837DCB275B315C91D1492A,3530,3589,LX-MD-0030-EVD-02,EVIDENCE,records/evidence/legacy/semantic/LX-MD-0030-EVD-02_LUMEN_CONTRACT_TRACKER.md,BFBE383117DC5E9762678F62CA718C2F17BD2514,COVERED_EXACTLY_ONCE
LS-MD-0030,audit/LUMEN_CONTRACT_TRACKER.md,88A4CD4C9D12A578A2837DCB275B315C91D1492A,3590,3658,LX-MD-0030-CTX-03,CONTEXT,records/history/archive/semantic/LX-MD-0030-CTX-03_LUMEN_CONTRACT_TRACKER.md,8222BAD367F85ADAF594D8C0BEF834AC95E9CBF6,COVERED_EXACTLY_ONCE
LS-MD-0030,audit/LUMEN_CONTRACT_TRACKER.md,88A4CD4C9D12A578A2837DCB275B315C91D1492A,3659,3698,LX-MD-0030-EVD-03,EVIDENCE,records/evidence/legacy/semantic/LX-MD-0030-EVD-03_LUMEN_CONTRACT_TRACKER.md,F1A39852CC75120957A316C4D0A6A49706C46CF5,COVERED_EXACTLY_ONCE
LS-MD-0030,audit/LUMEN_CONTRACT_TRACKER.md,88A4CD4C9D12A578A2837DCB275B315C91D1492A,3699,3755,LX-MD-0030-CTX-04,CONTEXT,records/history/archive/semantic/LX-MD-0030-CTX-04_LUMEN_CONTRACT_TRACKER.md,A9D68ABC8E834BBABB36A5B762794404EE113F01,COVERED_EXACTLY_ONCE
LS-MD-0030,audit/LUMEN_CONTRACT_TRACKER.md,88A4CD4C9D12A578A2837DCB275B315C91D1492A,3756,3779,LX-MD-0030-EVD-04,EVIDENCE,records/evidence/legacy/semantic/LX-MD-0030-EVD-04_LUMEN_CONTRACT_TRACKER.md,C3296692D3C1786FA6642F6876BADA45088B04D0,COVERED_EXACTLY_ONCE
LS-MD-0030,audit/LUMEN_CONTRACT_TRACKER.md,88A4CD4C9D12A578A2837DCB275B315C91D1492A,3780,3970,LX-MD-0030-FND-01,FINDING,records/history/archive/semantic/LX-MD-0030-FND-01_LUMEN_CONTRACT_TRACKER.md,D269E2A51F54E03CFBB079F227875285B1216A04,COVERED_EXACTLY_ONCE
LS-MD-0030,audit/LUMEN_CONTRACT_TRACKER.md,88A4CD4C9D12A578A2837DCB275B315C91D1492A,3971,4005,LX-MD-0030-GOV-02,GOVERNANCE,records/history/archive/semantic/LX-MD-0030-GOV-02_LUMEN_CONTRACT_TRACKER.md,F9CBBCB7880BA2A52BB3D5168DE07026FF55F167,COVERED_EXACTLY_ONCE
LS-MD-0030,audit/LUMEN_CONTRACT_TRACKER.md,88A4CD4C9D12A578A2837DCB275B315C91D1492A,4006,4042,LX-MD-0030-FND-02,FINDING,records/history/archive/semantic/LX-MD-0030-FND-02_LUMEN_CONTRACT_TRACKER.md,B552346E597A5FAEB85B1F00E7975142A97BE902,COVERED_EXACTLY_ONCE
LS-MD-0030,audit/LUMEN_CONTRACT_TRACKER.md,88A4CD4C9D12A578A2837DCB275B315C91D1492A,4043,4080,LX-MD-0030-IMP-03,IMPLEMENTATION,records/history/archive/semantic/LX-MD-0030-IMP-03_LUMEN_CONTRACT_TRACKER.md,C99C14EEAE55C99C2AC2D9CD636B1BDC14502B7D,COVERED_EXACTLY_ONCE
